Date,basin,SWSI
2008-08-01,South_Platte,0.8
2008-08-01,Yampa_White_N_Platte,1.8
2008-08-01,Arkansas,1.4
2008-08-01,Rio_Grande,1
2008-08-01,San_Juan,1.6
2008-09-01,Gunnison,1.6
2008-09-01,Colorado,1.9
2008-09-01,South_Platte,3.1
2008-09-01,Yampa_White_N_Platte,0.3
2008-09-01,Arkansas,0.4
2008-09-01,Rio_Grande,0
2008-09-01,San_Juan,0
2008-10-01,Gunnison,-1.5
2008-10-01,Colorado,2
2008-10-01,South_Platte,3
2008-10-01,Yampa_White_N_Platte,3
2008-10-01,Arkansas,-0.5
2008-10-01,Rio_Grande,0.2
2008-10-01,San_Juan,0.1
2008-11-01,Gunnison,-2.2
2008-11-01,Colorado,1
2008-11-01,South_Platte,2.2
2008-11-01,Yampa_White_N_Platte,-0.4
2008-11-01,Arkansas,-0.4
2008-11-01,Rio_Grande,0.1
2008-11-01,San_Juan,-1.2
2008-12-01,Gunnison,-2.6
2008-12-01,Colorado,-1.6
2008-12-01,South_Platte,-1.1
2008-12-01,Yampa_White_N_Platte,-1.5
2008-12-01,Arkansas,-1.1
2008-12-01,Rio_Grande,-2
2008-12-01,San_Juan,-1.8
2009-01-01,Gunnison,1.7
2009-01-01,Colorado,1.3
2009-01-01,South_Platte,0.2
2009-01-01,Yampa_White_N_Platte,0.6
2009-01-01,Arkansas,1.7
2009-01-01,Rio_Grande,2.6
2009-01-01,San_Juan,2.2
2009-02-01,Gunnison,0.8
2009-02-01,Colorado,0.7
2009-02-01,South_Platte,0.3
2009-02-01,Yampa_White_N_Platte,0.9
2009-02-01,Arkansas,1.6
2009-02-01,Rio_Grande,2.2
2009-02-01,San_Juan,1.4
2009-03-01,Gunnison,0.8
2009-03-01,Colorado,0.1
2009-03-01,South_Platte,0.8
2009-03-01,Yampa_White_N_Platte,-0.1
2009-03-01,Arkansas,0.9
2009-03-01,Rio_Grande,1.7
2009-03-01,San_Juan,1
2009-04-01,Gunnison,0.4
2009-04-01,Colorado,-0.1
2009-04-01,South_Platte,0.2
2009-04-01,Yampa_White_N_Platte,-0.8
2009-04-01,Arkansas,0.4
2009-04-01,Rio_Grande,1.1
2009-04-01,San_Juan,0.1
2009-05-01,Gunnison,0.2
2009-05-01,Colorado,0.2
2009-05-01,South_Platte,1.4
2009-05-01,Yampa_White_N_Platte,-1.3
2009-05-01,Arkansas,-0.4
2009-05-01,Rio_Grande,1.1
2009-05-01,San_Juan,-0.1
2009-06-01,Gunnison,1.3
2009-06-01,Colorado,3.2
2009-06-01,South_Platte,2.5
2009-06-01,Yampa_White_N_Platte,2.7
2009-06-01,Arkansas,1.6
2009-06-01,Rio_Grande,3.1
2009-06-01,San_Juan,3.2
2009-07-01,Gunnison,1.1
2009-07-01,Colorado,1.5
2009-07-01,South_Platte,3.4
2009-07-01,Yampa_White_N_Platte,0.1
2009-07-01,Arkansas,1.6
2009-07-01,Rio_Grande,-0.9
2009-07-01,San_Juan,-1.2
2009-08-01,Gunnison,0.4
2009-08-01,Colorado,1.7
2009-08-01,South_Platte,3
2009-08-01,Yampa_White_N_Platte,0.9
2009-08-01,Arkansas,0.8
2009-08-01,Rio_Grande,-0.9
2009-08-01,San_Juan,-1.2
2009-09-01,Gunnison,-2.6
2009-09-01,Colorado,0.7
2009-09-01,South_Platte,2.5
2009-09-01,Yampa_White_N_Platte,-2.4
2009-09-01,Arkansas,-1.4
2009-09-01,Rio_Grande,-1.9
2009-09-01,San_Juan,-2.9
2009-10-01,Gunnison,-1.8
2009-10-01,Colorado,1.2
2009-10-01,South_Platte,3.2
2009-10-01,Yampa_White_N_Platte,-2.1
2009-10-01,Arkansas,-0.7
2009-10-01,Rio_Grande,-1.4
2009-10-01,San_Juan,-2.5
2009-11-01,Gunnison,-1.3
2009-11-01,Colorado,1.4
2009-11-01,South_Platte,3.2
2009-11-01,Yampa_White_N_Platte,0.3
2009-11-01,Arkansas,0.6
2009-11-01,Rio_Grande,-0.6
2009-11-01,San_Juan,-2.5
2009-12-01,Gunnison,-1.9
2009-12-01,Colorado,-2
2009-12-01,South_Platte,1.3
2009-12-01,Yampa_White_N_Platte,-2.2
2009-12-01,Arkansas,0
2009-12-01,Rio_Grande,-1.8
2009-12-01,San_Juan,-2.6
2010-01-01,Gunnison,-0.4
2010-01-01,Colorado,-1.2
2010-01-01,South_Platte,1.6
2010-01-01,Yampa_White_N_Platte,-2.1
2010-01-01,Arkansas,-0.1
2010-01-01,Rio_Grande,0.6
2010-01-01,San_Juan,-0.5
2010-02-01,Gunnison,-0.7
2010-02-01,Colorado,-2.1
2010-02-01,South_Platte,1.3
2010-02-01,Yampa_White_N_Platte,-2.6
2010-02-01,Arkansas,-0.9
2010-02-01,Rio_Grande,1.5
2010-02-01,San_Juan,0.3
2010-03-01,Gunnison,-0.8
2010-03-01,Colorado,-1.8
2010-03-01,South_Platte,1.2
2010-03-01,Yampa_White_N_Platte,-3.2
2010-03-01,Arkansas,-1.1
2010-03-01,Rio_Grande,1.6
2010-03-01,San_Juan,0.3
2010-04-01,Gunnison,-0.3
2010-04-01,Colorado,-2.1
2010-04-01,South_Platte,1.1
2010-04-01,Yampa_White_N_Platte,-3.5
2010-04-01,Arkansas,-1.1
2010-04-01,Rio_Grande,1.8
2010-04-01,San_Juan,0.1
2010-05-01,Gunnison,-0.8
2010-05-01,Colorado,-1.5
2010-05-01,South_Platte,1.8
2010-05-01,Yampa_White_N_Platte,-2.4
2010-05-01,Arkansas,-1.5
2010-05-01,Rio_Grande,1.5
2010-05-01,San_Juan,-0.8
2010-06-01,Gunnison,-0.4
2010-06-01,Colorado,-0.8
2010-06-01,South_Platte,3.1
2010-06-01,Yampa_White_N_Platte,-2
2010-06-01,Arkansas,-0.2
2010-06-01,Rio_Grande,1
2010-06-01,San_Juan,0.6
2010-07-01,Gunnison,0.5
2010-07-01,Colorado,1.8
2010-07-01,South_Platte,3.5
2010-07-01,Yampa_White_N_Platte,0.3
2010-07-01,Arkansas,1.7
2010-07-01,Rio_Grande,-1.5
2010-07-01,San_Juan,-1
2010-08-01,Gunnison,-1.1
2010-08-01,Colorado,-0.7
2010-08-01,South_Platte,2.6
2010-08-01,Yampa_White_N_Platte,-0.6
2010-08-01,Arkansas,-1.1
2010-08-01,Rio_Grande,-2.1
2010-08-01,San_Juan,-2.6
2010-09-01,Gunnison,-1.3
2010-09-01,Colorado,0.6
2010-09-01,South_Platte,3
2010-09-01,Yampa_White_N_Platte,0.4
2010-09-01,Arkansas,0.2
2010-09-01,Rio_Grande,-0.7
2010-09-01,San_Juan,1.1
2010-10-01,Gunnison,-2.3
2010-10-01,Colorado,-0.2
2010-10-01,South_Platte,2.3
2010-10-01,Yampa_White_N_Platte,-1.7
2010-10-01,Arkansas,-1.3
2010-10-01,Rio_Grande,0.5
2010-10-01,San_Juan,-1.3
2010-11-01,Gunnison,-1.8
2010-11-01,Colorado,0
2010-11-01,South_Platte,2.8
2010-11-01,Yampa_White_N_Platte,-0.8
2010-11-01,Arkansas,0.1
2010-11-01,Rio_Grande,-0.4
2010-11-01,San_Juan,-1.1
2010-12-01,Gunnison,0.1
2010-12-01,Colorado,2.6
2010-12-01,South_Platte,2
2010-12-01,Yampa_White_N_Platte,3.9
2010-12-01,Arkansas,0.3
2010-12-01,Rio_Grande,-1.8
2010-12-01,San_Juan,-1.4
2011-01-01,Gunnison,3.6
2011-01-01,Colorado,2.8
2011-01-01,South_Platte,2.5
2011-01-01,Yampa_White_N_Platte,3.7
2011-01-01,Arkansas,1.3
2011-01-01,Rio_Grande,1.7
2011-01-01,San_Juan,2.9
2011-02-01,Gunnison,2.3
2011-02-01,Colorado,2.3
2011-02-01,South_Platte,2.9
2011-02-01,Yampa_White_N_Platte,2.8
2011-02-01,Arkansas,0.9
2011-02-01,Rio_Grande,0.4
2011-02-01,San_Juan,0.1
2011-03-01,Gunnison,2.5
2011-03-01,Colorado,2.6
2011-03-01,South_Platte,3
2011-03-01,Yampa_White_N_Platte,2.6
2011-03-01,Arkansas,0.9
2011-03-01,Rio_Grande,0.4
2011-03-01,San_Juan,0
2011-04-01,Gunnison,2.5
2011-04-01,Colorado,3.3
2011-04-01,South_Platte,3
2011-04-01,Yampa_White_N_Platte,3.1
2011-04-01,Arkansas,1
2011-04-01,Rio_Grande,-0.1
2011-04-01,San_Juan,-0.5
2011-05-01,Gunnison,3.5
2011-05-01,Colorado,4
2011-05-01,South_Platte,3
2011-05-01,Yampa_White_N_Platte,4.1
2011-05-01,Arkansas,1.7
2011-05-01,Rio_Grande,0.8
2011-05-01,San_Juan,0.5
2011-06-01,Gunnison,1.4
2011-06-01,Colorado,1.5
2011-06-01,South_Platte,2
2011-06-01,Yampa_White_N_Platte,0.5
2011-06-01,Arkansas,-1.4
2011-06-01,Rio_Grande,-3
2011-06-01,San_Juan,-1.7
2011-07-01,Gunnison,2.3
2011-07-01,Colorado,3.1
2011-07-01,South_Platte,2.6
2011-07-01,Yampa_White_N_Platte,3.2
2011-07-01,Arkansas,1.2
2011-07-01,Rio_Grande,0.4
2011-07-01,San_Juan,1.5
2011-08-01,Gunnison,3
2011-08-01,Colorado,2.4
2011-08-01,South_Platte,3.5
2011-08-01,Yampa_White_N_Platte,4.1
2011-08-01,Arkansas,2.2
2011-08-01,Rio_Grande,-0.4
2011-08-01,San_Juan,1.8
2011-09-01,Gunnison,1.3
2011-09-01,Colorado,3.4
2011-09-01,South_Platte,2.9
2011-09-01,Yampa_White_N_Platte,3.2
2011-09-01,Arkansas,-0.5
2011-09-01,Rio_Grande,-0.3
2011-09-01,San_Juan,-1.2
2011-10-01,Gunnison,0
2011-10-01,Colorado,2.8
2011-10-01,South_Platte,3.5
2011-10-01,Yampa_White_N_Platte,3
2011-10-01,Arkansas,-0.4
2011-10-01,Rio_Grande,-1.1
2011-10-01,San_Juan,-1.3
2011-11-01,Gunnison,0.5
2011-11-01,Colorado,2.7
2011-11-01,South_Platte,3.3
2011-11-01,Yampa_White_N_Platte,3.5
2011-11-01,Arkansas,0.2
2011-11-01,Rio_Grande,1.3
2011-11-01,San_Juan,0
2011-12-01,Gunnison,-1
2011-12-01,Colorado,0.5
2011-12-01,South_Platte,1.5
2011-12-01,Yampa_White_N_Platte,1
2011-12-01,Arkansas,-0.2
2011-12-01,Rio_Grande,0.4
2011-12-01,San_Juan,-0.6
2010-10-01,Gunnison,-1.42
2010-10-01,Colorado,1.58
2010-10-01,South_Platte,2.74
2010-10-01,Yampa_White_N_Platte,0.01
2010-10-01,Arkansas,1.76
2010-10-01,Rio_Grande,-0.68
2010-10-01,San_Juan,1.58
2010-11-01,Gunnison,-1.71
2010-11-01,Colorado,0.59
2010-11-01,South_Platte,1.5
2010-11-01,Yampa_White_N_Platte,0
2010-11-01,Arkansas,1.35
2010-11-01,Rio_Grande,-0.27
2010-11-01,San_Juan,1.37
2010-12-01,Gunnison,-1.34
2010-12-01,Colorado,1.59
2010-12-01,South_Platte,1.81
2010-12-01,Yampa_White_N_Platte,0
2010-12-01,Arkansas,1.16
2010-12-01,Rio_Grande,-0.36
2010-12-01,San_Juan,1.2
2011-01-01,Gunnison,2.09
2011-01-01,Colorado,2.13
2011-01-01,South_Platte,2.05
2011-01-01,Yampa_White_N_Platte,2.59
2011-01-01,Arkansas,1.28
2011-01-01,Rio_Grande,0.56
2011-01-01,San_Juan,1.4
2011-02-01,Gunnison,1.93
2011-02-01,Colorado,2.35
2011-02-01,South_Platte,2.04
2011-02-01,Yampa_White_N_Platte,2.5
2011-02-01,Arkansas,0.92
2011-02-01,Rio_Grande,-0.44
2011-02-01,San_Juan,0.79
2011-03-01,Gunnison,2.03
2011-03-01,Colorado,2.47
2011-03-01,South_Platte,2.6
2011-03-01,Yampa_White_N_Platte,2.82
2011-03-01,Arkansas,1.26
2011-03-01,Rio_Grande,-0.85
2011-03-01,San_Juan,0.44
2011-04-01,Gunnison,1.92
2011-04-01,Colorado,2.89
2011-04-01,South_Platte,2.69
2011-04-01,Yampa_White_N_Platte,3.85
2011-04-01,Arkansas,1.16
2011-04-01,Rio_Grande,-1.47
2011-04-01,San_Juan,-0.61
2011-05-01,Gunnison,3.33
2011-05-01,Colorado,3.94
2011-05-01,South_Platte,3.03
2011-05-01,Yampa_White_N_Platte,4.04
2011-05-01,Arkansas,1.58
2011-05-01,Rio_Grande,-0.9
2011-05-01,San_Juan,0.95
2011-06-01,Gunnison,3.24
2011-06-01,Colorado,4.04
2011-06-01,South_Platte,3.97
2011-06-01,Yampa_White_N_Platte,4.04
2011-06-01,Arkansas,1.41
2011-06-01,Rio_Grande,0.72
2011-06-01,San_Juan,3.69
2011-07-01,Gunnison,3.27
2011-07-01,Colorado,4.04
2011-07-01,South_Platte,2.1
2011-07-01,Yampa_White_N_Platte,4.04
2011-07-01,Arkansas,0
2011-07-01,Rio_Grande,0.33
2011-07-01,San_Juan,2.48
2011-08-01,Gunnison,3.63
2011-08-01,Colorado,3.98
2011-08-01,South_Platte,4.02
2011-08-01,Yampa_White_N_Platte,4.04
2011-08-01,Arkansas,1.56
2011-08-01,Rio_Grande,0.16
2011-08-01,San_Juan,2.46
2011-09-01,Gunnison,2.5
2011-09-01,Colorado,3.39
2011-09-01,South_Platte,3.2
2011-09-01,Yampa_White_N_Platte,4.04
2011-09-01,Arkansas,0.46
2011-09-01,Rio_Grande,-1.54
2011-09-01,San_Juan,0.96
2011-10-01,Gunnison,2.05
2011-10-01,Colorado,3.56
2011-10-01,South_Platte,3.34
2011-10-01,Yampa_White_N_Platte,3.6
2011-10-01,Arkansas,0.88
2011-10-01,Rio_Grande,-0.66
2011-10-01,San_Juan,1.62
2011-11-01,Gunnison,1.41
2011-11-01,Colorado,3.04
2011-11-01,South_Platte,3.1
2011-11-01,Yampa_White_N_Platte,3.63
2011-11-01,Arkansas,0.96
2011-11-01,Rio_Grande,-0.38
2011-11-01,San_Juan,1.51
2011-12-01,Gunnison,2.47
2011-12-01,Colorado,3.54
2011-12-01,South_Platte,3.49
2011-12-01,Yampa_White_N_Platte,3.74
2011-12-01,Arkansas,0.81
2011-12-01,Rio_Grande,-0.68
2011-12-01,San_Juan,1.57
2012-01-01,Gunnison,-1.8
2012-01-01,Colorado,-1.97
2012-01-01,South_Platte,1.12
2012-01-01,Yampa_White_N_Platte,-1.65
2012-01-01,Arkansas,-0.01
2012-01-01,Rio_Grande,-0.16
2012-01-01,San_Juan,-0.43
2012-02-01,Gunnison,-1.83
2012-02-01,Colorado,-1.75
2012-02-01,South_Platte,1.03
2012-02-01,Yampa_White_N_Platte,-1.88
2012-02-01,Arkansas,-0.16
2012-02-01,Rio_Grande,-0.78
2012-02-01,San_Juan,-0.56
2012-03-01,Gunnison,-1.33
2012-03-01,Colorado,-1.71
2012-03-01,South_Platte,1.18
2012-03-01,Yampa_White_N_Platte,-1.26
2012-03-01,Arkansas,-0.31
2012-03-01,Rio_Grande,-0.28
2012-03-01,San_Juan,-0.24
2012-04-01,Gunnison,-2.8
2012-04-01,Colorado,-3.35
2012-04-01,South_Platte,-0.74
2012-04-01,Yampa_White_N_Platte,-3.23
2012-04-01,Arkansas,-1.14
2012-04-01,Rio_Grande,-1.84
2012-04-01,San_Juan,-1.92
2012-05-01,Gunnison,-3.24
2012-05-01,Colorado,-3.44
2012-05-01,South_Platte,-2.6
2012-05-01,Yampa_White_N_Platte,-3.73
2012-05-01,Arkansas,-1.93
2012-05-01,Rio_Grande,-3.67
2012-05-01,San_Juan,-1.5
2012-06-01,Gunnison,-2.19
2012-06-01,Colorado,-1.71
2012-06-01,South_Platte,-1.94
2012-06-01,Yampa_White_N_Platte,-0.78
2012-06-01,Arkansas,-1.2
2012-06-01,Rio_Grande,0.61
2012-06-01,San_Juan,1.25
2012-07-01,Gunnison,-3.67
2012-07-01,Colorado,-3.84
2012-07-01,South_Platte,-3.63
2012-07-01,Yampa_White_N_Platte,-4.04
2012-07-01,Arkansas,-2.19
2012-07-01,Rio_Grande,-3.66
2012-07-01,San_Juan,-2.79
2012-08-01,Gunnison,-3.64
2012-08-01,Colorado,-3.67
2012-08-01,South_Platte,-3.63
2012-08-01,Yampa_White_N_Platte,-3.59
2012-08-01,Arkansas,-2.08
2012-08-01,Rio_Grande,-2.91
2012-08-01,San_Juan,-1.92
2012-09-01,Gunnison,-3.63
2012-09-01,Colorado,-3.56
2012-09-01,South_Platte,-3.4
2012-09-01,Yampa_White_N_Platte,-2.67
2012-09-01,Arkansas,-1.74
2012-09-01,Rio_Grande,-2.75
2012-09-01,San_Juan,-0.99
2012-10-01,Gunnison,-3.61
2012-10-01,Colorado,-3.69
2012-10-01,South_Platte,-3.25
2012-10-01,Yampa_White_N_Platte,0.33
2012-10-01,Arkansas,-1.2
2012-10-01,Rio_Grande,-1.88
2012-10-01,San_Juan,-0.63
2012-11-01,Gunnison,-3.6
2012-11-01,Colorado,-3.69
2012-11-01,South_Platte,-3.42
2012-11-01,Yampa_White_N_Platte,0.37
2012-11-01,Arkansas,-1.5
2012-11-01,Rio_Grande,-1.6
2012-11-01,San_Juan,-0.62
2012-12-01,Gunnison,-3.59
2012-12-01,Colorado,-3.68
2012-12-01,South_Platte,-3.39
2012-12-01,Yampa_White_N_Platte,0.41
2012-12-01,Arkansas,-1.58
2012-12-01,Rio_Grande,-1.93
2012-12-01,San_Juan,-0.63
2013-01-01,Gunnison,-3.33
2013-01-01,Colorado,-2.71
2013-01-01,South_Platte,-3.35
2013-01-01,Yampa_White_N_Platte,-1.87
2013-01-01,Arkansas,-2.24
2013-01-01,Rio_Grande,-2.4
2013-01-01,San_Juan,-2.61
2013-02-01,Gunnison,-3.32
2013-02-01,Colorado,-3.24
2013-02-01,South_Platte,-3.77
2013-02-01,Yampa_White_N_Platte,-2.42
2013-02-01,Arkansas,-2.36
2013-02-01,Rio_Grande,-1.81
2013-02-01,San_Juan,-2.22
2013-03-01,Gunnison,-3.62
2013-03-01,Colorado,-3.44
2013-03-01,South_Platte,-3.7
2013-03-01,Yampa_White_N_Platte,-2.61
2013-03-01,Arkansas,-2.38
2013-03-01,Rio_Grande,-2.09
2013-03-01,San_Juan,-2.65
2013-04-01,Gunnison,-3.73
2013-04-01,Colorado,-3.54
2013-04-01,South_Platte,-3.74
2013-04-01,Yampa_White_N_Platte,-3.26
2013-04-01,Arkansas,-2.68
2013-04-01,Rio_Grande,-3.52
2013-04-01,San_Juan,-3.01
2013-05-01,Gunnison,-3.38
2013-05-01,Colorado,-1.83
2013-05-01,South_Platte,-2.77
2013-05-01,Yampa_White_N_Platte,-1.82
2013-05-01,Arkansas,-2.34
2013-05-01,Rio_Grande,-3.7
2013-05-01,San_Juan,-3.07
2013-06-01,Gunnison,-3.5
2013-06-01,Colorado,-1.3
2013-06-01,South_Platte,-1.46
2013-06-01,Yampa_White_N_Platte,1.78
2013-06-01,Arkansas,-2.73
2013-06-01,Rio_Grande,-1.91
2013-06-01,San_Juan,-2.56
2013-07-01,Gunnison,-3.53
2013-07-01,Colorado,-1.6
2013-07-01,South_Platte,-2.95
2013-07-01,Yampa_White_N_Platte,-2.17
2013-07-01,Arkansas,-2.3
2013-07-01,Rio_Grande,-3.66
2013-07-01,San_Juan,-3.26
2013-08-01,Gunnison,-3.58
2013-08-01,Colorado,-2.52
2013-08-01,South_Platte,-2.54
2013-08-01,Yampa_White_N_Platte,-2.3
2013-08-01,Arkansas,-2.42
2013-08-01,Rio_Grande,-3.26
2013-08-01,San_Juan,-2.66
2013-09-01,Gunnison,-3.41
2013-09-01,Colorado,-2.66
2013-09-01,South_Platte,-2.75
2013-09-01,Yampa_White_N_Platte,-1.07
2013-09-01,Arkansas,-1.74
2013-09-01,Rio_Grande,-0.63
2013-09-01,San_Juan,-1.48
2013-10-01,Gunnison,-3.5
2013-10-01,Colorado,-0.09
2013-10-01,South_Platte,-0.53
2013-10-01,Yampa_White_N_Platte,2.82
2013-10-01,Arkansas,-1.51
2013-10-01,Rio_Grande,-1.93
2013-10-01,San_Juan,-0.56
2013-11-01,Gunnison,-3.43
2013-11-01,Colorado,1.31
2013-11-01,South_Platte,1.35
2013-11-01,Yampa_White_N_Platte,2.57
2013-11-01,Arkansas,-1.41
2013-11-01,Rio_Grande,-1.51
2013-11-01,San_Juan,-0.21
2013-12-01,Gunnison,-3.39
2013-12-01,Colorado,2.46
2013-12-01,South_Platte,1.83
2013-12-01,Yampa_White_N_Platte,3.18
2013-12-01,Arkansas,-1.38
2013-12-01,Rio_Grande,-0.61
2013-12-01,San_Juan,-0.03
2014-01-01,Gunnison,-0.47
2014-01-01,Colorado,-0.54
2014-01-01,South_Platte,1
2014-01-01,Yampa_White_N_Platte,-0.36
2014-01-01,Arkansas,-0.42
2014-01-01,Rio_Grande,-0.31
2014-01-01,San_Juan,-0.23
2014-02-01,Gunnison,-0.33
2014-02-01,Colorado,1.23
2014-02-01,South_Platte,1.36
2014-02-01,Yampa_White_N_Platte,0.25
2014-02-01,Arkansas,-0.22
2014-02-01,Rio_Grande,-0.92
2014-02-01,San_Juan,-0.72
2014-03-01,Gunnison,0.85
2014-03-01,Colorado,2.26
2014-03-01,South_Platte,2.04
2014-03-01,Yampa_White_N_Platte,0.75
2014-03-01,Arkansas,-0.26
2014-03-01,Rio_Grande,-0.93
2014-03-01,San_Juan,-0.67
2014-04-01,Gunnison,1.16
2014-04-01,Colorado,2.45
2014-04-01,South_Platte,1.8
2014-04-01,Yampa_White_N_Platte,2.06
2014-04-01,Arkansas,-0.51
2014-04-01,Rio_Grande,-1.3
2014-04-01,San_Juan,-1.22
2014-05-01,Gunnison,0.23
2014-05-01,Colorado,1.94
2014-05-01,South_Platte,1.15
2014-05-01,Yampa_White_N_Platte,3.03
2014-05-01,Arkansas,-0.69
2014-05-01,Rio_Grande,-1.27
2014-05-01,San_Juan,-1.89
2014-06-01,Gunnison,3.61
2014-06-01,Colorado,4.04
2014-06-01,South_Platte,3.72
2014-06-01,Yampa_White_N_Platte,1.44
2014-06-01,Arkansas,-0.04
2014-06-01,Rio_Grande,-2.54
2014-06-01,San_Juan,1.23
2014-07-01,Gunnison,0.9
2014-07-01,Colorado,3.01
2014-07-01,South_Platte,3.07
2014-07-01,Yampa_White_N_Platte,0.13
2014-07-01,Arkansas,-0.09
2014-07-01,Rio_Grande,-0.67
2014-07-01,San_Juan,-1.6
2014-08-01,Gunnison,-0.59
2014-08-01,Colorado,0.61
2014-08-01,South_Platte,3.65
2014-08-01,Yampa_White_N_Platte,0.45
2014-08-01,Arkansas,0.05
2014-08-01,Rio_Grande,-0.32
2014-08-01,San_Juan,-1.58
2014-09-01,Gunnison,-1
2014-09-01,Colorado,2.43
2014-09-01,South_Platte,3.67
2014-09-01,Yampa_White_N_Platte,3.43
2014-09-01,Arkansas,0.39
2014-09-01,Rio_Grande,-0.38
2014-09-01,San_Juan,-0.24
2014-10-01,Gunnison,-0.9
2014-10-01,Colorado,2.21
2014-10-01,South_Platte,4.04
2014-10-01,Yampa_White_N_Platte,4.04
2014-10-01,Arkansas,0.77
2014-10-01,Rio_Grande,-0.43
2014-10-01,San_Juan,-0.01
2014-11-01,Gunnison,-0.21
2014-11-01,Colorado,1.43
2014-11-01,South_Platte,4.04
2014-11-01,Yampa_White_N_Platte,4.04
2014-11-01,Arkansas,0.84
2014-11-01,Rio_Grande,-0.02
2014-11-01,San_Juan,0.39
2014-12-01,Gunnison,1.29
2014-12-01,Colorado,2.11
2014-12-01,South_Platte,4.04
2014-12-01,Yampa_White_N_Platte,3.9
2014-12-01,Arkansas,0.87
2014-12-01,Rio_Grande,0.96
2014-12-01,San_Juan,0.3
2015-01-01,Gunnison,0.54
2015-01-01,Colorado,0.92
2015-01-01,South_Platte,2.36
2015-01-01,Yampa_White_N_Platte,-0.52
2015-01-01,Arkansas,0.74
2015-01-01,Rio_Grande,-1.24
2015-01-01,San_Juan,-1.27
2015-02-01,Gunnison,-0.49
2015-02-01,Colorado,-0.56
2015-02-01,South_Platte,1.82
2015-02-01,Yampa_White_N_Platte,-1.82
2015-02-01,Arkansas,0.14
2015-02-01,Rio_Grande,-1.79
2015-02-01,San_Juan,-2.18
2015-03-01,Gunnison,-0.74
2015-03-01,Colorado,-0.39
2015-03-01,South_Platte,2.05
2015-03-01,Yampa_White_N_Platte,-1.81
2015-03-01,Arkansas,0.1
2015-03-01,Rio_Grande,-1.14
2015-03-01,San_Juan,-1.64
2015-04-01,Gunnison,-2.03
2015-04-01,Colorado,-1.66
2015-04-01,South_Platte,1.28
2015-04-01,Yampa_White_N_Platte,-2.65
2015-04-01,Arkansas,-0.08
2015-04-01,Rio_Grande,-2.52
2015-04-01,San_Juan,-2.8
2015-05-01,Gunnison,-2.3
2015-05-01,Colorado,-1.76
2015-05-01,South_Platte,2.26
2015-05-01,Yampa_White_N_Platte,-2.11
2015-05-01,Arkansas,-0.06
2015-05-01,Rio_Grande,-2.64
2015-05-01,San_Juan,-3.03
2015-06-01,Gunnison,0.39
2015-06-01,Colorado,0.44
2015-06-01,South_Platte,3.65
2015-06-01,Yampa_White_N_Platte,-1.79
2015-06-01,Arkansas,1.77
2015-06-01,Rio_Grande,-1.56
2015-06-01,San_Juan,-1.23
2015-07-01,Gunnison,2.54
2015-07-01,Colorado,2.12
2015-07-01,South_Platte,3.95
2015-07-01,Yampa_White_N_Platte,-0.67
2015-07-01,Arkansas,3.77
2015-07-01,Rio_Grande,1.6
2015-07-01,San_Juan,2.55
2015-08-01,Gunnison,1.94
2015-08-01,Colorado,0.29
2015-08-01,South_Platte,3.66
2015-08-01,Yampa_White_N_Platte,0.29
2015-08-01,Arkansas,3.48
2015-08-01,Rio_Grande,1.33
2015-08-01,San_Juan,2.53
2015-10-01,Gunnison,2.8
2015-10-01,Colorado,1.08
2015-10-01,South_Platte,2.96
2015-10-01,Yampa_White_N_Platte,4.04
2015-10-01,Arkansas,2.81
2015-10-01,Rio_Grande,1.53
2015-10-01,San_Juan,1.56
2015-09-01,Gunnison,2.23
2015-09-01,Colorado,-0.27
2015-09-01,South_Platte,3.03
2015-09-01,Yampa_White_N_Platte,0.34
2015-09-01,Arkansas,2.57
2015-09-01,Rio_Grande,1.17
2015-09-01,San_Juan,1.15
2015-11-01,Gunnison,1.74
2015-11-01,Colorado,-0.19
2015-11-01,South_Platte,2.36
2015-11-01,Yampa_White_N_Platte,4.04
2015-11-01,Arkansas,2.32
2015-11-01,Rio_Grande,1.67
2015-11-01,San_Juan,1.28
2015-12-01,Gunnison,2.55
2015-12-01,Colorado,0.27
2015-12-01,South_Platte,2.21
2015-12-01,Yampa_White_N_Platte,4.04
2015-12-01,Arkansas,2.31
2015-12-01,Rio_Grande,2.04
2015-12-01,San_Juan,1.15
2016-01-01,Gunnison,1.39
2016-01-01,Colorado,-0.3
2016-01-01,South_Platte,1.09
2016-01-01,Yampa_White_N_Platte,-0.65
2016-01-01,Arkansas,2.08
2016-01-01,Rio_Grande,0.86
2016-01-01,San_Juan,1.21
2016-02-01,Gunnison,1.5
2016-02-01,Colorado,-0.1
2016-02-01,South_Platte,0.96
2016-02-01,Yampa_White_N_Platte,-0.6
2016-02-01,Arkansas,2.09
2016-02-01,Rio_Grande,0.66
2016-02-01,San_Juan,1.23
2016-03-01,Gunnison,-0.15
2016-03-01,Colorado,-0.8
2016-03-01,South_Platte,0.66
2016-03-01,Yampa_White_N_Platte,-1.18
2016-03-01,Arkansas,2.02
2016-03-01,Rio_Grande,0.05
2016-03-01,San_Juan,0.25
2016-04-01,Gunnison,-0.14
2016-04-01,Colorado,-0.63
2016-04-01,South_Platte,1.06
2016-04-01,Yampa_White_N_Platte,-0.63
2016-04-01,Arkansas,1.72
2016-04-01,Rio_Grande,-0.79
2016-04-01,San_Juan,-0.69
2016-05-01,Gunnison,0.06
