Location;Parameter;Result;Units;Timestep;Aggregation;Datetime (UTC);timeStep;resultType
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/13/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/14/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/15/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/16/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/17/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/18/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/19/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/20/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/21/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/22/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/23/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;46;cfs;daily;average;10/24/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/25/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/26/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/27/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/28/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/29/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/30/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;10/31/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/1/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/2/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/3/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/4/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/5/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/6/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/7/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/8/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/9/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/10/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/11/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/12/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/13/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/14/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/15/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/16/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/17/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/18/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/19/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/20/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/21/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/22/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/23/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/24/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/25/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/26/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/27/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/28/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/29/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;11/30/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/1/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/2/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/3/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/4/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/5/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/6/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/7/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/8/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/9/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/10/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/11/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/12/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/13/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/14/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/15/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/16/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/17/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/18/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/19/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;47;cfs;daily;average;12/20/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;80;cfs;daily;average;12/21/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/22/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/23/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/24/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/25/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/26/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/27/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/28/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/29/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/30/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;12/31/12 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/1/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/2/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/3/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/4/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/5/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;100;cfs;daily;average;1/6/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;163;cfs;daily;average;1/7/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;1/8/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;1/9/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;1/10/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;203;cfs;daily;average;1/11/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/12/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/13/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/14/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/15/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/16/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/17/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/18/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/19/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/20/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/21/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/22/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/23/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/24/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/25/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/26/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/27/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/28/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/29/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/30/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;1/31/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;2/1/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;2/2/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;2/3/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;2/4/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;202;cfs;daily;average;2/5/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;2/6/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;2/7/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;2/8/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;201;cfs;daily;average;2/9/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/10/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/11/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/12/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/13/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/14/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/15/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/16/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/17/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/18/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/19/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/20/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/21/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/22/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/23/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/24/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/25/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/26/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/27/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;2/28/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;200;cfs;daily;average;3/1/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/2/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/3/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/4/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/5/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/6/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/7/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/8/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/9/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/10/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/11/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/12/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/13/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/14/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;199;cfs;daily;average;3/15/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/16/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/17/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/18/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/19/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/20/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/21/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/22/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/23/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/24/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/25/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;198;cfs;daily;average;3/26/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;3/27/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;3/28/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;3/29/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;3/30/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;3/31/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;4/1/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;4/2/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;4/3/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;197;cfs;daily;average;4/4/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;101;cfs;daily;average;4/5/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;49;cfs;daily;average;4/6/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;49;cfs;daily;average;4/7/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;49;cfs;daily;average;4/8/13 7:00;day;observed
Heron Reservoir and Dam;Lake/Reservoir Release - Total;49;cfs;daily;average;4/9/13 7:00;day;observed
