"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2012-02-09&before=2023-03-15&filename=Marys%20Lake%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%282012-02-09%20-%202023-03-15%29&itemId=4225&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Marys Lake","CO","(-105.5343083, 40.3440796)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Marys Lake","Lake/Reservoir Release - Total","551.67","cfs","daily","average","2012-06-24 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","540.15","cfs","daily","average","2012-06-25 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","571.19","cfs","daily","average","2012-06-26 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","533.6","cfs","daily","average","2012-06-27 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","561.14","cfs","daily","average","2012-06-28 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","582.44","cfs","daily","average","2012-06-29 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","550.43","cfs","daily","average","2012-06-30 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","533.19","cfs","daily","average","2012-07-01 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","580.08","cfs","daily","average","2012-07-02 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","545.07","cfs","daily","average","2012-07-03 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","549.76","cfs","daily","average","2012-07-04 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","535.8","cfs","daily","average","2012-07-05 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","470.87","cfs","daily","average","2012-07-06 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","459.63","cfs","daily","average","2012-07-07 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","592.81","cfs","daily","average","2012-07-08 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","570.42","cfs","daily","average","2012-07-09 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","521.51","cfs","daily","average","2012-07-10 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","588.14","cfs","daily","average","2012-07-11 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","564.56","cfs","daily","average","2012-07-12 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","552.62","cfs","daily","average","2012-07-13 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","510.38","cfs","daily","average","2012-07-14 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","499.21","cfs","daily","average","2012-07-15 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","530.73","cfs","daily","average","2012-07-16 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","547.21","cfs","daily","average","2012-07-17 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","555.27","cfs","daily","average","2012-07-18 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","553.87","cfs","daily","average","2012-07-20 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","559.38","cfs","daily","average","2012-07-21 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","537.84","cfs","daily","average","2012-07-22 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","532.36","cfs","daily","average","2012-07-23 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","544.34","cfs","daily","average","2012-07-24 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","546.02","cfs","daily","average","2012-07-25 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","543.36","cfs","daily","average","2012-07-26 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","542.77","cfs","daily","average","2012-07-27 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","559.95","cfs","daily","average","2012-07-28 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","556.42","cfs","daily","average","2012-07-29 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","560.1","cfs","daily","average","2012-07-30 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","555.86","cfs","daily","average","2012-07-31 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","567.37","cfs","daily","average","2012-08-01 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","562.9","cfs","daily","average","2012-08-02 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","538.18","cfs","daily","average","2012-08-03 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","519.68","cfs","daily","average","2012-08-04 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","515.28","cfs","daily","average","2012-08-05 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","550.29","cfs","daily","average","2012-08-06 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","536.84","cfs","daily","average","2012-08-07 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","557.19","cfs","daily","average","2012-08-08 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","553.29","cfs","daily","average","2012-08-09 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","555.54","cfs","daily","average","2012-08-10 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","550.63","cfs","daily","average","2012-08-11 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","558.69","cfs","daily","average","2012-08-12 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","536.24","cfs","daily","average","2012-08-13 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","570.63","cfs","daily","average","2012-08-14 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","562.17","cfs","daily","average","2012-08-15 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","553.19","cfs","daily","average","2012-08-16 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","552.15","cfs","daily","average","2012-08-17 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","539.13","cfs","daily","average","2012-08-18 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","547","cfs","daily","average","2012-08-19 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","550.59","cfs","daily","average","2012-08-20 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","535.62","cfs","daily","average","2012-08-22 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","539.45","cfs","daily","average","2012-08-23 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","573.99","cfs","daily","average","2012-08-24 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","546.43","cfs","daily","average","2012-08-25 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","530.95","cfs","daily","average","2012-08-26 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","551.29","cfs","daily","average","2012-08-27 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","587.63","cfs","daily","average","2012-08-28 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","575.33","cfs","daily","average","2012-08-29 19:00:00"
