"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1984-10-01&before=2023-03-14&filename=Pueblo%20Reservoir%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281984-10-01%20-%202023-03-14%29&itemId=684&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Pueblo Reservoir and Dam","CO","(-104.7181, 38.2597)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","143.47","cfs","daily","average","2001-01-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.07","cfs","daily","average","2001-01-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.64","cfs","daily","average","2001-02-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","142.99","cfs","daily","average","2001-02-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.73","cfs","daily","average","2001-02-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","143.48","cfs","daily","average","2001-02-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.01","cfs","daily","average","2001-02-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.44","cfs","daily","average","2001-02-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","143.65","cfs","daily","average","2001-02-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.27","cfs","daily","average","2001-02-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.09","cfs","daily","average","2001-02-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","143.67","cfs","daily","average","2001-02-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.73","cfs","daily","average","2001-02-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","147.82","cfs","daily","average","2001-02-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","146.97","cfs","daily","average","2001-02-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","146.06","cfs","daily","average","2001-02-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.36","cfs","daily","average","2001-02-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.07","cfs","daily","average","2001-02-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.32","cfs","daily","average","2001-02-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","145.85","cfs","daily","average","2001-02-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","144.83","cfs","daily","average","2001-02-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","148.55","cfs","daily","average","2001-02-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","149.77","cfs","daily","average","2001-02-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","150.28","cfs","daily","average","2001-02-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","150.47","cfs","daily","average","2001-02-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","150.45","cfs","daily","average","2001-02-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","150.24","cfs","daily","average","2001-02-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","150.61","cfs","daily","average","2001-02-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","153.06","cfs","daily","average","2001-02-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","203.99","cfs","daily","average","2001-02-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","251.51","cfs","daily","average","2001-03-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","254.26","cfs","daily","average","2001-03-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","254.21","cfs","daily","average","2001-03-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","251.01","cfs","daily","average","2001-03-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","252.26","cfs","daily","average","2001-03-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","253.61","cfs","daily","average","2001-03-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","256.23","cfs","daily","average","2001-03-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","255.19","cfs","daily","average","2001-03-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","247.22","cfs","daily","average","2001-03-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","222.91","cfs","daily","average","2001-03-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","222.74","cfs","daily","average","2001-03-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","202.83","cfs","daily","average","2001-03-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","164.01","cfs","daily","average","2001-03-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","155.99","cfs","daily","average","2001-03-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","227.39","cfs","daily","average","2001-03-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","221.22","cfs","daily","average","2001-03-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","218.02","cfs","daily","average","2001-03-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","256","cfs","daily","average","2001-03-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","285.1","cfs","daily","average","2001-03-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","300.24","cfs","daily","average","2001-03-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","313.51","cfs","daily","average","2001-03-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","335.88","cfs","daily","average","2001-03-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","486.35","cfs","daily","average","2001-03-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","901.22","cfs","daily","average","2001-03-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","545.82","cfs","daily","average","2001-03-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","343.6","cfs","daily","average","2001-03-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","343.8","cfs","daily","average","2001-03-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","361.71","cfs","daily","average","2001-03-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","373.48","cfs","daily","average","2001-03-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","379.77","cfs","daily","average","2001-03-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","430.16","cfs","daily","average","2001-03-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","462","cfs","daily","average","2001-04-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","478.16","cfs","daily","average","2001-04-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","471.71","cfs","daily","average","2001-04-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","597.9","cfs","daily","average","2001-04-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","604.58","cfs","daily","average","2001-04-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","581.05","cfs","daily","average","2001-04-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","602.71","cfs","daily","average","2001-04-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","599.08","cfs","daily","average","2001-04-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","644.87","cfs","daily","average","2001-04-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","660.78","cfs","daily","average","2001-04-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","651.06","cfs","daily","average","2001-04-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","646","cfs","daily","average","2001-04-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","568.57","cfs","daily","average","2001-04-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","530.54","cfs","daily","average","2001-04-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","577.22","cfs","daily","average","2001-04-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","621.81","cfs","daily","average","2001-04-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","647.76","cfs","daily","average","2001-04-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","619.16","cfs","daily","average","2001-04-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","599.48","cfs","daily","average","2001-04-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","601.51","cfs","daily","average","2001-04-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","640.87","cfs","daily","average","2001-04-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","770.28","cfs","daily","average","2001-04-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","863.2","cfs","daily","average","2001-04-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","898.41","cfs","daily","average","2001-04-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","901.46","cfs","daily","average","2001-04-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","894.66","cfs","daily","average","2001-04-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","873.67","cfs","daily","average","2001-04-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","853.07","cfs","daily","average","2001-04-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","877.62","cfs","daily","average","2001-04-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","870.45","cfs","daily","average","2001-04-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","780.67","cfs","daily","average","2001-05-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","617.21","cfs","daily","average","2001-05-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","700.43","cfs","daily","average","2001-05-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","689.21","cfs","daily","average","2001-05-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","663.4","cfs","daily","average","2001-05-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","635","cfs","daily","average","2001-05-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","703.66","cfs","daily","average","2001-05-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","802.59","cfs","daily","average","2001-05-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","807.04","cfs","daily","average","2001-05-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","815.31","cfs","daily","average","2001-05-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","744.5","cfs","daily","average","2001-05-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","701.89","cfs","daily","average","2001-05-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","713.15","cfs","daily","average","2001-05-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","813.27","cfs","daily","average","2001-05-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1215.58","cfs","daily","average","2001-05-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1832.93","cfs","daily","average","2001-05-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2316.67","cfs","daily","average","2001-05-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2679.74","cfs","daily","average","2001-05-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2920.25","cfs","daily","average","2001-05-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2921.61","cfs","daily","average","2001-05-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2500.43","cfs","daily","average","2001-05-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2166.92","cfs","daily","average","2001-05-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2766.96","cfs","daily","average","2001-05-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2165.02","cfs","daily","average","2001-05-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2160.89","cfs","daily","average","2001-05-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2584.44","cfs","daily","average","2001-05-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2750.37","cfs","daily","average","2001-05-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2830.52","cfs","daily","average","2001-05-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2908.44","cfs","daily","average","2001-05-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3005.75","cfs","daily","average","2001-05-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2717.22","cfs","daily","average","2001-05-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2116.89","cfs","daily","average","2001-06-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2159.03","cfs","daily","average","2001-06-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2467.32","cfs","daily","average","2001-06-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2594.61","cfs","daily","average","2001-06-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2641.73","cfs","daily","average","2001-06-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2551.57","cfs","daily","average","2001-06-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2053.68","cfs","daily","average","2001-06-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1769.79","cfs","daily","average","2001-06-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1763.93","cfs","daily","average","2001-06-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1857.01","cfs","daily","average","2001-06-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1988.49","cfs","daily","average","2001-06-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2040.68","cfs","daily","average","2001-06-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2028.8","cfs","daily","average","2001-06-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2072.71","cfs","daily","average","2001-06-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2070.28","cfs","daily","average","2001-06-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1741.1","cfs","daily","average","2001-06-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1607.96","cfs","daily","average","2001-06-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1488.8","cfs","daily","average","2001-06-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1374.91","cfs","daily","average","2001-06-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1377.56","cfs","daily","average","2001-06-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1593.9","cfs","daily","average","2001-06-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1546.33","cfs","daily","average","2001-06-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1517.67","cfs","daily","average","2001-06-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1769.26","cfs","daily","average","2001-06-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1909.26","cfs","daily","average","2001-06-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1990.68","cfs","daily","average","2001-06-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2016.54","cfs","daily","average","2001-06-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2094.5","cfs","daily","average","2001-06-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1924.24","cfs","daily","average","2001-06-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1711","cfs","daily","average","2001-06-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1652.93","cfs","daily","average","2001-07-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","4565","cfs","daily","average","2001-07-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1415.39","cfs","daily","average","2001-07-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1297.22","cfs","daily","average","2001-07-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1220.79","cfs","daily","average","2001-07-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1114.01","cfs","daily","average","2001-07-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1028.02","cfs","daily","average","2001-07-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1009.36","cfs","daily","average","2001-07-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1050.12","cfs","daily","average","2001-07-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1133.92","cfs","daily","average","2001-07-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1209.37","cfs","daily","average","2001-07-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1290.78","cfs","daily","average","2001-07-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1459.23","cfs","daily","average","2001-07-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1956.95","cfs","daily","average","2001-07-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2227.06","cfs","daily","average","2001-07-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1594.43","cfs","daily","average","2001-07-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1247.11","cfs","daily","average","2001-07-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1313.41","cfs","daily","average","2001-07-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1248.04","cfs","daily","average","2001-07-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1285.33","cfs","daily","average","2001-07-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1255.43","cfs","daily","average","2001-07-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1228.61","cfs","daily","average","2001-07-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1187.52","cfs","daily","average","2001-07-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1041.67","cfs","daily","average","2001-07-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","993.42","cfs","daily","average","2001-07-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","962.99","cfs","daily","average","2001-07-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1036.1","cfs","daily","average","2001-07-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1147.73","cfs","daily","average","2001-07-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1145.45","cfs","daily","average","2001-07-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1188.42","cfs","daily","average","2001-07-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1291","cfs","daily","average","2001-07-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1367.11","cfs","daily","average","2001-08-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1387.08","cfs","daily","average","2001-08-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1245.1","cfs","daily","average","2001-08-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1096.36","cfs","daily","average","2001-08-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1007.63","cfs","daily","average","2001-08-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1039.46","cfs","daily","average","2001-08-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1336.51","cfs","daily","average","2001-08-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1539.26","cfs","daily","average","2001-08-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1649.75","cfs","daily","average","2001-08-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1678.32","cfs","daily","average","2001-08-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1646.39","cfs","daily","average","2001-08-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1564.68","cfs","daily","average","2001-08-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1485.03","cfs","daily","average","2001-08-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1293.45","cfs","daily","average","2001-08-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1147.17","cfs","daily","average","2001-08-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1175.21","cfs","daily","average","2001-08-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1211.73","cfs","daily","average","2001-08-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1170.7","cfs","daily","average","2001-08-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1117.94","cfs","daily","average","2001-08-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","957.47","cfs","daily","average","2001-08-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","866.45","cfs","daily","average","2001-08-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1013.13","cfs","daily","average","2001-08-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1192.93","cfs","daily","average","2001-08-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1268.23","cfs","daily","average","2001-08-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1266.2","cfs","daily","average","2001-08-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1213.28","cfs","daily","average","2001-08-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1019.95","cfs","daily","average","2001-08-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","862.75","cfs","daily","average","2001-08-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","876.77","cfs","daily","average","2001-08-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","872.77","cfs","daily","average","2001-08-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","702.85","cfs","daily","average","2001-08-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","515.68","cfs","daily","average","2001-09-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","488.44","cfs","daily","average","2001-09-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","471.63","cfs","daily","average","2001-09-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","342.61","cfs","daily","average","2001-09-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","345.73","cfs","daily","average","2001-09-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","340.9","cfs","daily","average","2001-09-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","336.68","cfs","daily","average","2001-09-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","339.15","cfs","daily","average","2001-09-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","344.61","cfs","daily","average","2001-09-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","351.78","cfs","daily","average","2001-09-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","356.97","cfs","daily","average","2001-09-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","342.62","cfs","daily","average","2001-09-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","335.48","cfs","daily","average","2001-09-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","327.21","cfs","daily","average","2001-09-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","353","cfs","daily","average","2001-09-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","371","cfs","daily","average","2001-09-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","376.84","cfs","daily","average","2001-09-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","359.2","cfs","daily","average","2001-09-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","328.59","cfs","daily","average","2001-09-19 19:00:00"
