Basin,HUC8,HUC8 Name,Report Year,Report Month,Component Type,Component ID,Component Name,Component Volume,Component NEP
South Platte,10190001,South Platte Headwater,2021,6,ReservoirStorage,06016010,ANTERO RESERVOIR,20100.00,89.80
South Platte,10190001,South Platte Headwater,2021,6,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,97000.00,12.68
South Platte,10190001,South Platte Headwater,2021,6,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,35900.00,56.12
South Platte,10190002,Upper South Platte,2021,6,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,87000.00,39.79
South Platte,10190002,Upper South Platte,2021,6,ReservoirStorage,06016080,CHEESMAN LAKE,65937.00,28.12
South Platte,10190002,Upper South Platte,2021,6,ReservoirStorage,09009020,DILLON RESERVOIR,218000.00,30.46
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,87000.00,39.79
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,71000.00,43.59
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,63000.00,56.72
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,35000.00,43.14
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",22000.00,45.78
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",66000.00,60.36
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,147000.00,53.41
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ReservoirStorage,06016020,BARR LAKE,29900.00,73.63
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ReservoirStorage,06016230,MILTON RESERVOIR,23600.00,98.51
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ReservoirStorage,06016280,STANDLEY RESERVOIR,39800.00,47.37
South Platte,10190003,Middle South Platte-Cherry Creek,2021,6,ReservoirStorage,06016370,HORSECREEK RESERVOIR,12300.00,17.77
South Platte,10190004,Clear,2021,6,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,71000.00,43.59
South Platte,10190005,St. Vrain,2021,6,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,63000.00,56.72
South Platte,10190005,St. Vrain,2021,6,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,35000.00,43.14
South Platte,10190005,St. Vrain,2021,6,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",22000.00,45.78
South Platte,10190005,St. Vrain,2021,6,ReservoirStorage,06016130,GROSS RESERVOIR,17300.00,43.25
South Platte,10190005,St. Vrain,2021,6,ReservoirStorage,06016220,MARSHALL RESERVOIR,9200.00,33.83
South Platte,10190005,St. Vrain,2021,6,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,16200.00,91.04
South Platte,10190005,St. Vrain,2021,6,ReservoirStorage,06016290,TERRY RESERVOIR,8000.00,96.18
South Platte,10190005,St. Vrain,2021,6,ReservoirStorage,06016300,UNION RESERVOIR,11262.00,28.88
South Platte,10190006,Big Thompson,2021,6,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",66000.00,60.36
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,06016040,BOYD LAKE,47300.00,83.83
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,06016060,CARTER LAKE,99357.00,44.63
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,10100.00,85.51
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,06016190,LONE TREE RESERVOIR,8600.00,87.31
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,06016200,MARIANO RESERVOIR,5100.00,51.24
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,09009060,LAKE GRANBY,327081.00,55.24
South Platte,10190006,Big Thompson,2021,6,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5871.00,3.93
South Platte,10190007,Cache La Poudre,2021,6,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,147000.00,53.41
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,5600.00,97.94
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016050,CACHE LA POUDRE,10600.00,93.59
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016070,CHAMBERS LAKE,8000.00,77.34
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016090,COBB LAKE,21900.00,93.53
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,10200.00,72.75
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016140,HALLIGAN RESERVOIR,6400.00,57.46
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,146649.00,88.82
South Platte,10190007,Cache La Poudre,2021,6,ReservoirStorage,06016310,WINDSOR RESERVOIR,500.00,2.74
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,87000.00,39.79
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,71000.00,43.59
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,63000.00,56.72
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,35000.00,43.14
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",22000.00,45.78
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",66000.00,60.36
South Platte,10190012,Middle South Platte-Sterling,2021,6,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,147000.00,53.41
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016110,EMPIRE RESERVOIR,32600.00,51.83
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,26100.00,56.22
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016170,JULESBURG RESERVOIR,20400.00,67.62
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,71200.00,92.41
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016250,PREWITT RESERVOIR,24900.00,91.28
South Platte,10190012,Middle South Platte-Sterling,2021,6,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,55600.00,82.02
Yampa-White,10180001,North Platte Headwaters,2021,6,ForecastedRunoff,06620000,NORTH PLATTE R NR NORTHGATE,58000.00,25.57
Yampa-White,14050001,Upper Yampa,2021,6,ForecastedRunoff,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,25000.00,5.33
Yampa-White,14050001,Upper Yampa,2021,6,ForecastedRunoff,09242500,"ELK RIVER NEAR MILNER, CO",70000.00,10.27
Yampa-White,14050001,Upper Yampa,2021,6,ForecastedRunoff,09246200,ELKHEAD CREEK ABOVE LONG GULCH,500.00,14.14
Yampa-White,14050001,Upper Yampa,2021,6,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,33800.00,66.58
Yampa-White,14050001,Upper Yampa,2021,6,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,8285.00,40.35
Yampa-White,14050002,Lower Yampa,2021,6,ForecastedRunoff,09251000,YAMPA RIVER NEAR MAYBELL,89000.00,5.27
Yampa-White,14050003,Little Snake,2021,6,ForecastedRunoff,09260000,LITTLE SNAKE RIVER NEAR LILY,25000.00,11.21
Yampa-White,14050005,Upper White,2021,6,ForecastedRunoff,09304500,WHITE RIVER NEAR MEEKER,45000.00,8.77
Arkansas,11020001,Arkansas Headwaters,2021,7,PrevMoStreamflow,07091500,ARKANSAS RIVER AT SALIDA,85180.00,25.91
Arkansas,11020001,Arkansas Headwaters,2021,7,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,6223.00,6.61
Arkansas,11020001,Arkansas Headwaters,2021,7,ReservoirStorage,07007110,TURQUOISE LAKE,99616.00,23.57
Arkansas,11020001,Arkansas Headwaters,2021,7,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,56095.00,36.88
Arkansas,11020001,Arkansas Headwaters,2021,7,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,30491.00,23.38
Arkansas,11020002,Upper Arkansas,2021,7,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,111440.00,36.96
Arkansas,11020002,Upper Arkansas,2021,7,ReservoirStorage,07007090,PUEBLO RESERVOIR,196723.00,46.30
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,7,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,111440.00,36.96
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,7,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,5037.00,61.72
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,7,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,4201.00,55.98
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,7,ReservoirStorage,07007070,MEREDITH RESERVOIR,19894.00,34.44
Arkansas,11020005,Upper Arkansas-Lake Meredith,2021,7,ReservoirStorage,07007130,LAKE HENRY,7415.00,64.01
Arkansas,11020006,Huerfano,2021,7,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,5037.00,61.72
Arkansas,11020006,Huerfano,2021,7,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,4201.00,55.98
Arkansas,11020006,Huerfano,2021,7,ReservoirStorage,07007030,CUCHARAS RESERVOIR,0.00,16.42
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,PrevMoStreamflow,07099400,PUEBLO RESERVOIR INFLOW,111440.00,36.96
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,PrevMoStreamflow,07111000,HUERFANO RIVER NEAR REDWING,5037.00,61.72
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,PrevMoStreamflow,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,4201.00,55.98
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,PrevMoStreamflow,07124500,PURGATOIRE RIVER AT TRINIDAD,13448.00,62.28
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,21687.00,28.28
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2021,7,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,56129.00,37.73
Arkansas,11020010,Purgatoire,2021,7,PrevMoStreamflow,07124500,PURGATOIRE RIVER AT TRINIDAD,13448.00,62.28
Arkansas,11020010,Purgatoire,2021,7,ReservoirStorage,07007100,TRINIDAD LAKE,30727.00,68.30
Colorado,14010001,Colorado Headwaters,2021,7,PrevMoStreamflow,09070500,COLORADO RIVER NEAR DOTSERO,310543.00,10.23
Colorado,14010001,Colorado Headwaters,2021,7,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,90300.00,29.68
Colorado,14010001,Colorado Headwaters,2021,7,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,64600.00,62.92
Colorado,14010002,Blue,2021,7,PrevMoStreamflow,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,74012.00,17.08
Colorado,14010002,Blue,2021,7,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,94044.00,6.03
Colorado,14010003,Eagle,2021,7,PrevMoStreamflow,09070000,EAGLE RIVER BELOW GYPSUM,74391.00,8.35
Colorado,14010004,Roaring Fork,2021,7,PrevMoStreamflow,09085000,ROARING FORK AT GLENWOOD SPRINGS,172830.00,12.27
Colorado,14010004,Roaring Fork,2021,7,ReservoirStorage,09009110,RUEDI RESERVOIR,81940.00,2.61
Colorado,14010005,Colorado Headwaters-Plateau,2021,7,PrevMoStreamflow,09095500,COLORADO RIVER NEAR CAMEO,496444.00,10.16
Colorado,14010005,Colorado Headwaters-Plateau,2021,7,ReservoirStorage,09009140,VEGA RESERVOIR,11317.00,10.01
Gunnison,14020001,East-Taylor,2021,7,PrevMoStreamflow,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,23629.00,21.87
Gunnison,14020001,East-Taylor,2021,7,PrevMoStreamflow,09112500,EAST RIVER AT ALMONT,33144.00,8.36
Gunnison,14020001,East-Taylor,2021,7,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,77910.00,9.38
Gunnison,14020002,Upper Gunnison,2021,7,PrevMoStreamflow,09114500,"GUNNISON RIVER NEAR GUNNISON, CO",66118.00,8.87
Gunnison,14020002,Upper Gunnison,2021,7,PrevMoStreamflow,09124500,"LAKE FORK AT GATEVIEW, CO",42419.00,34.12
Gunnison,14020002,Upper Gunnison,2021,7,ReservoirStorage,09009010,BLUE MESA RESERVOIR,391117.00,1.49
Gunnison,14020002,Upper Gunnison,2021,7,ReservoirStorage,09009080,MORROW POINT RESERVOIR,109091.00,5.60
Gunnison,14020002,Upper Gunnison,2021,7,ReservoirStorage,09009330,FRUITLAND RESERVOIR,428.00,16.88
Gunnison,14020002,Upper Gunnison,2021,7,ReservoirStorage,09009340,CRAWFORD RESERVOIR,4012.00,9.70
Gunnison,14020002,Upper Gunnison,2021,7,ReservoirStorage,09125800,SILVER JACK RESERVOIR,12060.00,27.44
Gunnison,14020003,Tomichi,2021,7,PrevMoStreamflow,09119000,"TOMICHI CREEK AT GUNNISON, CO",7808.00,18.03
Gunnison,14020003,Tomichi,2021,7,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,235.00,37.05
Gunnison,14020004,North Fork Gunnison,2021,7,PrevMoStreamflow,09132500,NORTH FORK GUNNISON R NR SOMERSET,28612.00,9.79
Gunnison,14020004,North Fork Gunnison,2021,7,ReservoirStorage,09009100,PAONIA RESERVOIR,14762.00,10.99
Gunnison,14020005,Lower Gunnison,2021,7,PrevMoStreamflow,09152500,GUNNISON RIVER NR GRAND JUNCTION,208114.00,11.18
Gunnison,14020006,Uncompahgre,2021,7,PrevMoStreamflow,09147500,UNCOMPAHGRE RIVER AT COLONA,32561.00,23.51
Gunnison,14020006,Uncompahgre,2021,7,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,77544.00,46.49
Gunnison,14030003,San Miguel,2021,7,PrevMoStreamflow,09172500,SAN MIGUEL RIVER NEAR PLACERVILLE,26475.00,15.76
Rio Grande,13010001,Rio Grande Headwaters,2021,7,PrevMoStreamflow,08220000,RIO GRANDE NEAR DEL NORTE,113930.00,35.11
Rio Grande,13010001,Rio Grande Headwaters,2021,7,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,14730.00,51.99
Rio Grande,13010001,Rio Grande Headwaters,2021,7,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,11966.00,62.87
Rio Grande,13010001,Rio Grande Headwaters,2021,7,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,7949.00,68.06
Rio Grande,13010002,Alamosa-Trinchera,2021,7,PrevMoStreamflow,08236000,ALAMOSA CREEK ABOVE TERRACE RESERVOIR,15471.00,31.00
Rio Grande,13010002,Alamosa-Trinchera,2021,7,PrevMoStreamflow,08240500,TRINCHERA CK,4598.00,67.81
Rio Grande,13010002,Alamosa-Trinchera,2021,7,PrevMoStreamflow,08241500,SANGRE DE CRISTO,3556.00,67.37
Rio Grande,13010002,Alamosa-Trinchera,2021,7,PrevMoStreamflow,08242500,UTE CREEK,3269.00,46.58
Rio Grande,13010002,Alamosa-Trinchera,2021,7,PrevMoStreamflow,08250000,CULEBRA CREEK AT SAN LUIS,5335.00,51.44
Rio Grande,13010002,Alamosa-Trinchera,2021,7,ReservoirStorage,08008160,TERRACE RESERVOIR,7106.00,43.01
Rio Grande,13010002,Alamosa-Trinchera,2021,7,ReservoirStorage,MTNRESCO,MOUNTAIN HOME,6981.00,61.12
Rio Grande,13010004,Saguache,2021,7,PrevMoStreamflow,08227000,"SAGUACHE CREEK NEAR SAGUACHE, CO",7501.00,46.75
Rio Grande,13010005,Conejos,2021,7,PrevMoStreamflow,08246500,CONEJOS RIVER NEAR MOGOTE,45126.00,28.44
Rio Grande,13010005,Conejos,2021,7,ReservoirStorage,08008120,PLATORO RESERVOIR,21140.00,27.21
San Juan-Dolores,14030002,Upper Dolores,2021,7,PrevMoStreamflow,09169000,DOLORES RIVER BELOW MCPHEE RESERVOIR,21261.00,17.89
San Juan-Dolores,14030002,Upper Dolores,2021,7,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,6500.00,3.20
San Juan-Dolores,14030002,Upper Dolores,2021,7,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,181851.00,14.82
San Juan-Dolores,14080101,Upper San Juan,2021,7,PrevMoStreamflow,09346400,SAN JUAN RIVER NEAR CARRACAS,58332.00,22.10
San Juan-Dolores,14080101,Upper San Juan,2021,7,PrevMoStreamflow,09353500,LOS PINOS RIVER NEAR BAYFIELD,44152.00,26.91
San Juan-Dolores,14080101,Upper San Juan,2021,7,ReservoirStorage,09009130,VALLECITO RESERVOIR,81346.00,11.78
San Juan-Dolores,14080102,Piedra,2021,7,PrevMoStreamflow,09349800,PIEDRA RIVER NEAR ARBOLES,26097.00,22.79
San Juan-Dolores,14080104,Animas,2021,7,PrevMoStreamflow,09361500,ANIMAS RIVER AT DURANGO,89070.00,23.60
San Juan-Dolores,14080104,Animas,2021,7,PrevMoStreamflow,09363100,FLORIDA RIVER INFLOW TO LEMON RESERVOIR,8799.00,24.85
San Juan-Dolores,14080104,Animas,2021,7,ReservoirStorage,09009070,LEMON RESERVOIR,14796.00,10.24
San Juan-Dolores,14080105,Middle San Juan,2021,7,PrevMoStreamflow,09365500,LA PLATA RIVER AT HESPERUS,2266.00,25.17
San Juan-Dolores,14080105,Middle San Juan,2021,7,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,312.00,78.56
San Juan-Dolores,14080107,Mancos,2021,7,PrevMoStreamflow,09370500,MANCOS RIVER NEAR MANCOS,5402.00,41.50
San Juan-Dolores,14080107,Mancos,2021,7,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,3897.00,7.52
South Platte,10190001,South Platte Headwater,2021,7,PrevMoStreamflow,06695500,ELEVENMILE CANYON RESV INFLOW,18630.00,35.76
South Platte,10190001,South Platte Headwater,2021,7,ReservoirStorage,06016010,ANTERO RESERVOIR,20100.00,88.56
South Platte,10190001,South Platte Headwater,2021,7,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99700.00,28.95
South Platte,10190001,South Platte Headwater,2021,7,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,48800.00,90.24
South Platte,10190002,Upper South Platte,2021,7,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,50760.00,34.24
South Platte,10190002,Upper South Platte,2021,7,ReservoirStorage,06016080,CHEESMAN LAKE,73500.00,25.46
South Platte,10190002,Upper South Platte,2021,7,ReservoirStorage,09009020,DILLON RESERVOIR,250400.00,79.96
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,50760.00,34.24
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,38600.00,25.94
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,46800.00,72.68
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,23000.00,47.93
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",14637.00,41.71
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",47500.00,74.05
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,94100.00,42.68
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,ReservoirStorage,06016020,BARR LAKE,26963.00,33.59
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,ReservoirStorage,06016230,MILTON RESERVOIR,22107.00,92.14
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,ReservoirStorage,06016280,STANDLEY RESERVOIR,42100.00,55.85
South Platte,10190003,Middle South Platte-Cherry Creek,2021,7,ReservoirStorage,06016370,HORSECREEK RESERVOIR,11500.00,27.81
South Platte,10190004,Clear,2021,7,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,38600.00,25.94
South Platte,10190005,St. Vrain,2021,7,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,46800.00,72.68
South Platte,10190005,St. Vrain,2021,7,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,23000.00,47.93
South Platte,10190005,St. Vrain,2021,7,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",14637.00,41.71
South Platte,10190005,St. Vrain,2021,7,ReservoirStorage,06016130,GROSS RESERVOIR,29000.00,27.53
South Platte,10190005,St. Vrain,2021,7,ReservoirStorage,06016220,MARSHALL RESERVOIR,9200.00,35.07
South Platte,10190005,St. Vrain,2021,7,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,16233.00,66.42
South Platte,10190005,St. Vrain,2021,7,ReservoirStorage,06016290,TERRY RESERVOIR,7700.00,72.58
South Platte,10190005,St. Vrain,2021,7,ReservoirStorage,06016300,UNION RESERVOIR,12644.00,91.04
South Platte,10190006,Big Thompson,2021,7,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",47500.00,74.05
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,06016040,BOYD LAKE,45000.00,61.70
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,06016060,CARTER LAKE,99929.00,54.18
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,7800.00,9.63
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,06016190,LONE TREE RESERVOIR,8100.00,55.00
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,06016200,MARIANO RESERVOIR,5100.00,80.62
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,09009060,LAKE GRANBY,392779.00,46.88
South Platte,10190006,Big Thompson,2021,7,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,5567.00,2.62
South Platte,10190007,Cache La Poudre,2021,7,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,94100.00,42.68
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,4500.00,74.69
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016050,CACHE LA POUDRE,9700.00,63.26
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016070,CHAMBERS LAKE,8000.00,48.43
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016090,COBB LAKE,22100.00,92.29
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,9600.00,46.04
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016140,HALLIGAN RESERVOIR,6400.00,67.41
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,142670.00,72.41
South Platte,10190007,Cache La Poudre,2021,7,ReservoirStorage,06016310,WINDSOR RESERVOIR,11600.00,20.21
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,50760.00,34.24
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06719505,CLEAR CREEK AT GOLDEN,38600.00,25.94
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06724000,SAINT VRAIN CREEK AT LYONS,46800.00,72.68
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06727000,BOULDER CREEK NEAR ORODELL,23000.00,47.93
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",14637.00,41.71
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",47500.00,74.05
South Platte,10190012,Middle South Platte-Sterling,2021,7,PrevMoStreamflow,06752000,CACHE LA POUDRE R AT CANYON MOUTH,94100.00,42.68
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016110,EMPIRE RESERVOIR,29255.00,40.96
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,26057.00,72.39
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016170,JULESBURG RESERVOIR,20503.00,84.83
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,60500.00,34.86
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016250,PREWITT RESERVOIR,24800.00,93.21
South Platte,10190012,Middle South Platte-Sterling,2021,7,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,46080.00,25.98
Yampa-White,10180001,North Platte Headwaters,2021,7,PrevMoStreamflow,06620000,NORTH PLATTE R NR NORTHGATE,26503.00,6.09
Yampa-White,14050001,Upper Yampa,2021,7,PrevMoStreamflow,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,21726.00,5.36
Yampa-White,14050001,Upper Yampa,2021,7,PrevMoStreamflow,09242500,"ELK RIVER NEAR MILNER, CO",45106.00,5.22
Yampa-White,14050001,Upper Yampa,2021,7,PrevMoStreamflow,09246200,ELKHEAD CREEK ABOVE LONG GULCH,853.00,15.53
Yampa-White,14050001,Upper Yampa,2021,7,ReservoirStorage,09237495,STAGECOACH RESERVOIR NR OAK CREEK,32800.00,46.36
Yampa-White,14050001,Upper Yampa,2021,7,ReservoirStorage,YAMRESCO,YAMCOLO RESERVOIR,3379.00,3.91
Yampa-White,14050002,Lower Yampa,2021,7,PrevMoStreamflow,09251000,YAMPA RIVER NEAR MAYBELL,75274.00,4.66
Yampa-White,14050003,Little Snake,2021,7,PrevMoStreamflow,09260000,LITTLE SNAKE RIVER NEAR LILY,23020.00,10.06
Yampa-White,14050005,Upper White,2021,7,PrevMoStreamflow,09304500,WHITE RIVER NEAR MEEKER,30565.00,8.59
