abbrev,Date Time,DISCHRG Value,DISCHRG Units,DISCHRG Review Status,DISCHRG Observation Flag,DISCHRG Modified,
"BOCBGRCO","=""07/15/2005 00:00""","366","cfs","","","=""07/15/2005 23:45""",
"BOCBGRCO","=""07/16/2005 00:00""","321","cfs","","","=""07/16/2005 23:45""",
"BOCBGRCO","=""07/17/2005 00:00""","259","cfs","","","=""07/17/2005 23:45""",
"BOCBGRCO","=""07/18/2005 00:00""","239","cfs","","","=""07/18/2005 23:45""",
"BOCBGRCO","=""07/19/2005 00:00""","240","cfs","","","=""07/19/2005 23:45""",
"BOCBGRCO","=""07/20/2005 00:00""","240","cfs","","","=""07/20/2005 23:45""",
"BOCBGRCO","=""07/21/2005 00:00""","239","cfs","","","=""07/21/2005 23:45""",
"BOCBGRCO","=""07/22/2005 00:00""","238","cfs","","","=""07/22/2005 23:45""",
"BOCBGRCO","=""07/23/2005 00:00""","236","cfs","","","=""07/23/2005 23:45""",
"BOCBGRCO","=""07/24/2005 00:00""","235","cfs","","","=""07/24/2005 23:45""",
"BOCBGRCO","=""07/25/2005 00:00""","235","cfs","","","=""07/25/2005 23:45""",
"BOCBGRCO","=""07/26/2005 00:00""","236","cfs","","","=""07/26/2005 12:15""",
"BOCBGRCO","=""07/27/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""07/28/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""07/29/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""07/30/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""07/31/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/01/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/02/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/03/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/04/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/05/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/06/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/07/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/08/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/09/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/10/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/11/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/12/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/13/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/14/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/15/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/16/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/17/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/18/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/19/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/20/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/21/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/22/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/23/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/24/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/25/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/26/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/27/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/28/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/29/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/30/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""08/31/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/01/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/02/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/03/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/04/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/05/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""09/06/2005 00:00""","85.9","cfs","","","=""09/06/2005 23:45""",
"BOCBGRCO","=""09/07/2005 00:00""","185","cfs","","","=""09/07/2005 23:45""",
"BOCBGRCO","=""09/08/2005 00:00""","264","cfs","","","=""09/08/2005 23:45""",
"BOCBGRCO","=""09/09/2005 00:00""","301","cfs","","","=""09/09/2005 23:45""",
"BOCBGRCO","=""09/10/2005 00:00""","329","cfs","","","=""09/10/2005 23:45""",
"BOCBGRCO","=""09/11/2005 00:00""","338","cfs","","","=""09/11/2005 23:45""",
"BOCBGRCO","=""09/12/2005 00:00""","337","cfs","","","=""09/12/2005 23:45""",
"BOCBGRCO","=""09/13/2005 00:00""","336","cfs","","","=""09/13/2005 23:45""",
"BOCBGRCO","=""09/14/2005 00:00""","335","cfs","","","=""09/14/2005 21:15""",
"BOCBGRCO","=""09/15/2005 00:00""","334","cfs","","","=""09/15/2005 23:45""",
"BOCBGRCO","=""09/16/2005 00:00""","335","cfs","","","=""09/16/2005 23:45""",
"BOCBGRCO","=""09/17/2005 00:00""","336","cfs","","","=""09/17/2005 23:45""",
"BOCBGRCO","=""09/18/2005 00:00""","335","cfs","","","=""09/18/2005 23:45""",
"BOCBGRCO","=""09/19/2005 00:00""","155","cfs","","","=""09/19/2005 23:45""",
"BOCBGRCO","=""09/20/2005 00:00""","7.46","cfs","","","=""09/20/2005 23:45""",
"BOCBGRCO","=""09/21/2005 00:00""","7.23","cfs","","","=""09/21/2005 23:45""",
"BOCBGRCO","=""09/22/2005 00:00""","6.7","cfs","","","=""09/22/2005 23:45""",
"BOCBGRCO","=""09/23/2005 00:00""","6.09","cfs","","","=""09/23/2005 23:45""",
"BOCBGRCO","=""09/24/2005 00:00""","6.09","cfs","","","=""09/24/2005 23:45""",
"BOCBGRCO","=""09/25/2005 00:00""","6.09","cfs","","","=""09/25/2005 23:45""",
"BOCBGRCO","=""09/26/2005 00:00""","5.35","cfs","","Obs*","=""09/26/2005 23:45""",
"BOCBGRCO","=""09/27/2005 00:00""","5.99","cfs","","","=""09/27/2005 23:45""",
"BOCBGRCO","=""09/28/2005 00:00""","6.09","cfs","","","=""09/28/2005 11:15""",
"BOCBGRCO","=""09/29/2005 00:00""","9.02","cfs","","","=""09/29/2005 23:45""",
"BOCBGRCO","=""09/30/2005 00:00""","57.4","cfs","","","=""09/30/2005 23:45""",
"BOCBGRCO","=""10/01/2005 00:00""","129","cfs","","","=""10/01/2005 23:45""",
"BOCBGRCO","=""10/02/2005 00:00""","162","cfs","","","=""10/02/2005 23:45""",
"BOCBGRCO","=""10/03/2005 00:00""","226","cfs","","","=""10/03/2005 23:45""",
"BOCBGRCO","=""10/04/2005 00:00""","264","cfs","","","=""10/04/2005 21:15""",
"BOCBGRCO","=""10/05/2005 00:00""","","cfs","","","",
"BOCBGRCO","=""10/06/2005 00:00""","263","cfs","","","=""10/06/2005 15:15""",
"BOCBGRCO","=""10/07/2005 00:00""","168","cfs","","","=""10/07/2005 20:15""",
"BOCBGRCO","=""10/08/2005 00:00""","136","cfs","","","=""10/08/2005 23:45""",
"BOCBGRCO","=""10/09/2005 00:00""","136","cfs","","","=""10/09/2005 23:45""",
"BOCBGRCO","=""10/10/2005 00:00""","77.2","cfs","","","=""10/10/2005 12:15""",
"BOCBGRCO","=""10/11/2005 00:00""","7.8","cfs","","","=""10/11/2005 17:15""",
"BOCBGRCO","=""10/12/2005 00:00""","7.84","cfs","","","=""10/12/2005 22:15""",
"BOCBGRCO","=""10/13/2005 00:00""","7.8","cfs","","","=""10/13/2005 23:45""",
"BOCBGRCO","=""10/14/2005 00:00""","8.14","cfs","","","=""10/14/2005 23:45""",
"BOCBGRCO","=""10/15/2005 00:00""","8.4","cfs","","","=""10/15/2005 23:45""",
"BOCBGRCO","=""10/16/2005 00:00""","8.4","cfs","","","=""10/16/2005 23:45""",
"BOCBGRCO","=""10/17/2005 00:00""","11","cfs","","","=""10/17/2005 23:45""",
"BOCBGRCO","=""10/18/2005 00:00""","14","cfs","","","=""10/18/2005 23:45""",
"BOCBGRCO","=""10/19/2005 00:00""","16.9","cfs","","","=""10/19/2005 23:45""",
"BOCBGRCO","=""10/20/2005 00:00""","18.5","cfs","","","=""10/20/2005 23:45""",
"BOCBGRCO","=""10/21/2005 00:00""","18.5","cfs","","","=""10/21/2005 23:45""",
"BOCBGRCO","=""10/22/2005 00:00""","18.5","cfs","","","=""10/22/2005 23:45""",
"BOCBGRCO","=""10/23/2005 00:00""","18.5","cfs","","","=""10/23/2005 23:45""",
"BOCBGRCO","=""10/24/2005 00:00""","66","cfs","","","=""10/24/2005 23:45""",
"BOCBGRCO","=""10/25/2005 00:00""","94.3","cfs","","","=""10/25/2005 23:45""",
"BOCBGRCO","=""10/26/2005 00:00""","94.7","cfs","","","=""10/26/2005 23:45""",
"BOCBGRCO","=""10/27/2005 00:00""","94.7","cfs","","","=""10/27/2005 23:45""",
"BOCBGRCO","=""10/28/2005 00:00""","94.7","cfs","","","=""10/28/2005 23:45""",
"BOCBGRCO","=""10/29/2005 00:00""","94.7","cfs","","","=""10/29/2005 23:45""",
"BOCBGRCO","=""10/30/2005 00:00""","94.7","cfs","","","=""10/30/2005 23:45""",
"BOCBGRCO","=""10/31/2005 00:00""","92.6","cfs","","","=""10/31/2005 23:45""",
"BOCBGRCO","=""11/01/2005 00:00""","90.4","cfs","","","=""11/01/2005 23:45""",
"BOCBGRCO","=""11/02/2005 00:00""","90.4","cfs","","","=""11/02/2005 23:45""",
"BOCBGRCO","=""11/03/2005 00:00""","90.1","cfs","","","=""11/03/2005 23:45""",
"BOCBGRCO","=""11/04/2005 00:00""","90.2","cfs","","","=""11/04/2005 23:45""",
"BOCBGRCO","=""11/05/2005 00:00""","90.1","cfs","","","=""11/05/2005 23:45""",
"BOCBGRCO","=""11/06/2005 00:00""","90.2","cfs","","","=""11/06/2005 23:45""",
"BOCBGRCO","=""11/07/2005 00:00""","90.2","cfs","","","=""11/07/2005 23:45""",
"BOCBGRCO","=""11/08/2005 00:00""","90.1","cfs","","","=""11/08/2005 23:45""",
"BOCBGRCO","=""11/09/2005 00:00""","90.2","cfs","","","=""11/09/2005 23:45""",
"BOCBGRCO","=""11/10/2005 00:00""","128","cfs","","","=""11/10/2005 23:45""",
"BOCBGRCO","=""11/11/2005 00:00""","162","cfs","","","=""11/11/2005 23:45""",
"BOCBGRCO","=""11/12/2005 00:00""","162","cfs","","","=""11/12/2005 23:45""",
"BOCBGRCO","=""11/13/2005 00:00""","162","cfs","","","=""11/13/2005 23:45""",
"BOCBGRCO","=""11/14/2005 00:00""","162","cfs","","","=""11/14/2005 23:45""",
"BOCBGRCO","=""11/15/2005 00:00""","162","cfs","","","=""11/15/2005 23:45""",
"BOCBGRCO","=""11/16/2005 00:00""","161","cfs","","","=""11/16/2005 23:45""",
"BOCBGRCO","=""11/17/2005 00:00""","160","cfs","","","=""11/17/2005 23:45""",
"BOCBGRCO","=""11/18/2005 00:00""","162","cfs","","","=""11/18/2005 23:45""",
"BOCBGRCO","=""11/19/2005 00:00""","164","cfs","","","=""11/19/2005 23:45""",
"BOCBGRCO","=""11/20/2005 00:00""","164","cfs","","","=""11/20/2005 23:45""",
"BOCBGRCO","=""11/21/2005 00:00""","164","cfs","","","=""11/21/2005 23:45""",
"BOCBGRCO","=""11/22/2005 00:00""","164","cfs","","","=""11/22/2005 23:45""",
"BOCBGRCO","=""11/23/2005 00:00""","164","cfs","","","=""11/23/2005 23:45""",
"BOCBGRCO","=""11/24/2005 00:00""","164","cfs","","","=""11/24/2005 23:45""",
"BOCBGRCO","=""11/25/2005 00:00""","162","cfs","","","=""11/25/2005 23:45""",
"BOCBGRCO","=""11/26/2005 00:00""","160","cfs","","","=""11/26/2005 23:45""",
"BOCBGRCO","=""11/27/2005 00:00""","160","cfs","","","=""11/27/2005 23:45""",
"BOCBGRCO","=""11/28/2005 00:00""","159","cfs","","","=""11/28/2005 23:45""",
"BOCBGRCO","=""11/29/2005 00:00""","82.5","cfs","","","=""11/29/2005 23:45""",
"BOCBGRCO","=""11/30/2005 00:00""","115","cfs","","","=""11/30/2005 23:45""",
"BOCBGRCO","=""12/01/2005 00:00""","161","cfs","","","=""12/01/2005 23:45""",
"BOCBGRCO","=""12/02/2005 00:00""","160","cfs","","","=""12/02/2005 23:45""",
"BOCBGRCO","=""12/03/2005 00:00""","160","cfs","","","=""12/03/2005 23:45""",
"BOCBGRCO","=""12/04/2005 00:00""","160","cfs","","","=""12/04/2005 23:45""",
"BOCBGRCO","=""12/05/2005 00:00""","159","cfs","","","=""12/05/2005 23:45""",
"BOCBGRCO","=""12/06/2005 00:00""","160","cfs","","","=""12/06/2005 23:45""",
"BOCBGRCO","=""12/07/2005 00:00""","160","cfs","","","=""12/07/2005 23:45""",
"BOCBGRCO","=""12/08/2005 00:00""","189","cfs","","","=""12/08/2005 23:45""",
"BOCBGRCO","=""12/09/2005 00:00""","206","cfs","","","=""12/09/2005 23:45""",
"BOCBGRCO","=""12/10/2005 00:00""","205","cfs","","","=""12/10/2005 23:45""",
"BOCBGRCO","=""12/11/2005 00:00""","91.9","cfs","","","=""12/11/2005 23:45""",
"BOCBGRCO","=""12/12/2005 00:00""","5.77","cfs","","","=""12/12/2005 17:15""",
"BOCBGRCO","=""12/13/2005 00:00""","4.9","cfs","","","=""12/13/2005 23:45""",
"BOCBGRCO","=""12/14/2005 00:00""","4.89","cfs","","","=""12/14/2005 23:45""",
"BOCBGRCO","=""12/15/2005 00:00""","4.92","cfs","","","=""12/15/2005 23:45""",
"BOCBGRCO","=""12/16/2005 00:00""","5.05","cfs","","","=""12/16/2005 23:45""",
"BOCBGRCO","=""12/17/2005 00:00""","5.06","cfs","","","=""12/17/2005 23:45""",
"BOCBGRCO","=""12/18/2005 00:00""","5.11","cfs","","","=""12/18/2005 23:45""",
"BOCBGRCO","=""12/19/2005 00:00""","5.98","cfs","","","=""12/19/2005 23:45""",
"BOCBGRCO","=""12/20/2005 00:00""","8.07","cfs","","","=""12/20/2005 23:45""",
"BOCBGRCO","=""12/21/2005 00:00""","8.83","cfs","","","=""12/21/2005 23:45""",
"BOCBGRCO","=""12/22/2005 00:00""","8.89","cfs","","","=""12/22/2005 23:45""",
"BOCBGRCO","=""12/23/2005 00:00""","8.81","cfs","","","=""12/23/2005 23:45""",
"BOCBGRCO","=""12/24/2005 00:00""","8.97","cfs","","","=""12/24/2005 23:45""",
"BOCBGRCO","=""12/25/2005 00:00""","8.8","cfs","","","=""12/25/2005 23:45""",
"BOCBGRCO","=""12/26/2005 00:00""","8.45","cfs","","","=""12/26/2005 23:45""",
"BOCBGRCO","=""12/27/2005 00:00""","8.82","cfs","","","=""12/27/2005 23:45""",
"BOCBGRCO","=""12/28/2005 00:00""","9.17","cfs","","","=""12/28/2005 23:45""",
"BOCBGRCO","=""12/29/2005 00:00""","9.44","cfs","","","=""12/29/2005 23:45""",
"BOCBGRCO","=""12/30/2005 00:00""","8.45","cfs","","","=""12/30/2005 23:45""",
"BOCBGRCO","=""12/31/2005 00:00""","7.22","cfs","","","=""12/31/2005 23:45""",
"BOCBGRCO","=""01/01/2006 00:00""","7.36","cfs","","","=""01/01/2006 23:45""",
"BOCBGRCO","=""01/02/2006 00:00""","7.27","cfs","","","=""01/02/2006 23:45""",
"BOCBGRCO","=""01/03/2006 00:00""","7.18","cfs","","","=""01/03/2006 23:45""",
"BOCBGRCO","=""01/04/2006 00:00""","7.21","cfs","","","=""01/04/2006 23:45""",
"BOCBGRCO","=""01/05/2006 00:00""","6.35","cfs","","","=""01/05/2006 23:45""",
"BOCBGRCO","=""01/06/2006 00:00""","5.21","cfs","","","=""01/06/2006 23:45""",
"BOCBGRCO","=""01/07/2006 00:00""","5.05","cfs","","","=""01/07/2006 23:45""",
"BOCBGRCO","=""01/08/2006 00:00""","5.04","cfs","","","=""01/08/2006 23:45""",
"BOCBGRCO","=""01/09/2006 00:00""","5.15","cfs","","","=""01/09/2006 23:45""",
"BOCBGRCO","=""01/10/2006 00:00""","5.02","cfs","","","=""01/10/2006 23:45""",
"BOCBGRCO","=""01/11/2006 00:00""","5.04","cfs","","","=""01/11/2006 23:45""",
"BOCBGRCO","=""01/12/2006 00:00""","5.26","cfs","","","=""01/12/2006 23:45""",
"BOCBGRCO","=""01/13/2006 00:00""","5.55","cfs","","","=""01/13/2006 23:45""",
"BOCBGRCO","=""01/14/2006 00:00""","5.56","cfs","","","=""01/14/2006 23:45""",
"BOCBGRCO","=""01/15/2006 00:00""","5.56","cfs","","","=""01/15/2006 23:45""",
"BOCBGRCO","=""01/16/2006 00:00""","6.56","cfs","","","=""01/16/2006 23:45""",
"BOCBGRCO","=""01/17/2006 00:00""","8.41","cfs","","","=""01/17/2006 19:15""",
"BOCBGRCO","=""01/18/2006 00:00""","5.55","cfs","","","=""01/18/2006 23:45""",
"BOCBGRCO","=""01/19/2006 00:00""","5.56","cfs","","","=""01/19/2006 23:45""",
"BOCBGRCO","=""01/20/2006 00:00""","6.23","cfs","","","=""01/20/2006 23:45""",
"BOCBGRCO","=""01/21/2006 00:00""","10.2","cfs","","","=""01/21/2006 23:45""",
"BOCBGRCO","=""01/22/2006 00:00""","5.81","cfs","","","=""01/22/2006 23:45""",
"BOCBGRCO","=""01/23/2006 00:00""","8.78","cfs","","","=""01/23/2006 23:45""",
"BOCBGRCO","=""01/24/2006 00:00""","62.6","cfs","","","=""01/24/2006 23:45""",
"BOCBGRCO","=""01/25/2006 00:00""","84.3","cfs","","","=""01/25/2006 23:45""",
"BOCBGRCO","=""01/26/2006 00:00""","84.2","cfs","","","=""01/26/2006 23:45""",
"BOCBGRCO","=""01/27/2006 00:00""","84.2","cfs","","","=""01/27/2006 23:45""",
"BOCBGRCO","=""01/28/2006 00:00""","83","cfs","","","=""01/28/2006 23:45""",
"BOCBGRCO","=""01/29/2006 00:00""","83","cfs","","","=""01/29/2006 23:45""",
"BOCBGRCO","=""01/30/2006 00:00""","90.9","cfs","","","=""01/30/2006 23:45""",
"BOCBGRCO","=""01/31/2006 00:00""","96.2","cfs","","","=""01/31/2006 23:45""",
"BOCBGRCO","=""02/01/2006 00:00""","96","cfs","","","=""02/01/2006 23:45""",
"BOCBGRCO","=""02/02/2006 00:00""","95.7","cfs","","","=""02/02/2006 23:45""",
"BOCBGRCO","=""02/03/2006 00:00""","95.7","cfs","","","=""02/03/2006 23:45""",
"BOCBGRCO","=""02/04/2006 00:00""","95.1","cfs","","","=""02/04/2006 23:45""",
"BOCBGRCO","=""02/05/2006 00:00""","94.6","cfs","","","=""02/05/2006 23:45""",
"BOCBGRCO","=""02/06/2006 00:00""","94.8","cfs","","","=""02/06/2006 23:45""",
"BOCBGRCO","=""02/07/2006 00:00""","112","cfs","","","=""02/07/2006 23:45""",
"BOCBGRCO","=""02/08/2006 00:00""","123","cfs","","","=""02/08/2006 23:45""",
"BOCBGRCO","=""02/09/2006 00:00""","123","cfs","","","=""02/09/2006 23:45""",
"BOCBGRCO","=""02/10/2006 00:00""","123","cfs","","","=""02/10/2006 23:45""",
"BOCBGRCO","=""02/11/2006 00:00""","123","cfs","","","=""02/11/2006 23:45""",
"BOCBGRCO","=""02/12/2006 00:00""","122","cfs","","","=""02/12/2006 23:45""",
"BOCBGRCO","=""02/13/2006 00:00""","122","cfs","","","=""02/13/2006 23:45""",
"BOCBGRCO","=""02/14/2006 00:00""","122","cfs","","","=""02/14/2006 23:45""",
"BOCBGRCO","=""02/15/2006 00:00""","122","cfs","","","=""02/15/2006 23:45""",
"BOCBGRCO","=""02/16/2006 00:00""","122","cfs","","","=""02/16/2006 23:45""",
"BOCBGRCO","=""02/17/2006 00:00""","121","cfs","","","=""02/17/2006 23:45""",
"BOCBGRCO","=""02/18/2006 00:00""","121","cfs","","","=""02/18/2006 23:45""",
"BOCBGRCO","=""02/19/2006 00:00""","120","cfs","","","=""02/19/2006 23:45""",
"BOCBGRCO","=""02/20/2006 00:00""","118","cfs","","","=""02/20/2006 23:45""",
"BOCBGRCO","=""02/21/2006 00:00""","118","cfs","","","=""02/21/2006 23:45""",
"BOCBGRCO","=""02/22/2006 00:00""","118","cfs","","","=""02/22/2006 23:45""",
"BOCBGRCO","=""02/23/2006 00:00""","117","cfs","","","=""02/23/2006 23:45""",
"BOCBGRCO","=""02/24/2006 00:00""","95.9","cfs","","","=""02/24/2006 23:45""",
"BOCBGRCO","=""02/25/2006 00:00""","83.7","cfs","","","=""02/25/2006 23:45""",
"BOCBGRCO","=""02/26/2006 00:00""","82.9","cfs","","","=""02/26/2006 23:45""",
"BOCBGRCO","=""02/27/2006 00:00""","84.6","cfs","","","=""02/27/2006 23:45""",
"BOCBGRCO","=""02/28/2006 00:00""","84.9","cfs","","","=""02/28/2006 23:45""",
"BOCBGRCO","=""03/01/2006 00:00""","84.3","cfs","","","=""03/01/2006 23:45""",
"BOCBGRCO","=""03/02/2006 00:00""","84.3","cfs","","","=""03/02/2006 23:45""",
"BOCBGRCO","=""03/03/2006 00:00""","105","cfs","","","=""03/03/2006 23:45""",
"BOCBGRCO","=""03/04/2006 00:00""","115","cfs","","","=""03/04/2006 23:45""",
"BOCBGRCO","=""03/05/2006 00:00""","115","cfs","","","=""03/05/2006 23:45""",
"BOCBGRCO","=""03/06/2006 00:00""","55.5","cfs","","","=""03/06/2006 23:45""",
"BOCBGRCO","=""03/07/2006 00:00""","13.6","cfs","","","=""03/07/2006 23:45""",
"BOCBGRCO","=""03/08/2006 00:00""","59.4","cfs","","","=""03/08/2006 23:45""",
"BOCBGRCO","=""03/09/2006 00:00""","87.2","cfs","","","=""03/09/2006 23:45""",
"BOCBGRCO","=""03/10/2006 00:00""","87.2","cfs","","","=""03/10/2006 23:45""",
"BOCBGRCO","=""03/11/2006 00:00""","87.2","cfs","","","=""03/11/2006 23:45""",
"BOCBGRCO","=""03/12/2006 00:00""","87.2","cfs","","","=""03/12/2006 23:45""",
"BOCBGRCO","=""03/13/2006 00:00""","87.2","cfs","","","=""03/13/2006 23:45""",
"BOCBGRCO","=""03/14/2006 00:00""","87.2","cfs","","","=""03/14/2006 23:45""",
"BOCBGRCO","=""03/15/2006 00:00""","87","cfs","","","=""03/15/2006 23:45""",
"BOCBGRCO","=""03/16/2006 00:00""","87.2","cfs","","","=""03/16/2006 23:45""",
"BOCBGRCO","=""03/17/2006 00:00""","87.2","cfs","","","=""03/17/2006 23:45""",
"BOCBGRCO","=""03/18/2006 00:00""","87.2","cfs","","","=""03/18/2006 23:45""",
"BOCBGRCO","=""03/19/2006 00:00""","87.2","cfs","","","=""03/19/2006 23:45""",
"BOCBGRCO","=""03/20/2006 00:00""","87.2","cfs","","","=""03/20/2006 23:45""",
"BOCBGRCO","=""03/21/2006 00:00""","87.1","cfs","","","=""03/21/2006 23:45""",
"BOCBGRCO","=""03/22/2006 00:00""","86.2","cfs","","","=""03/22/2006 23:45""",
"BOCBGRCO","=""03/23/2006 00:00""","85.8","cfs","","","=""03/23/2006 23:45""",
"BOCBGRCO","=""03/24/2006 00:00""","85.8","cfs","","","=""03/24/2006 23:45""",
"BOCBGRCO","=""03/25/2006 00:00""","85.8","cfs","","","=""03/25/2006 23:45""",
"BOCBGRCO","=""03/26/2006 00:00""","84.9","cfs","","","=""03/26/2006 23:45""",
"BOCBGRCO","=""03/27/2006 00:00""","84.5","cfs","","","=""03/27/2006 23:45""",
"BOCBGRCO","=""03/28/2006 00:00""","88.5","cfs","","","=""03/28/2006 23:45""",
"BOCBGRCO","=""03/29/2006 00:00""","89.5","cfs","","","=""03/29/2006 23:45""",
"BOCBGRCO","=""03/30/2006 00:00""","90.1","cfs","","","=""03/30/2006 23:45""",
"BOCBGRCO","=""03/31/2006 00:00""","93.1","cfs","","","=""03/31/2006 23:45""",
"BOCBGRCO","=""04/01/2006 00:00""","94.6","cfs","","","=""04/01/2006 23:45""",
"BOCBGRCO","=""04/02/2006 00:00""","93.7","cfs","","","=""04/02/2006 23:45""",
"BOCBGRCO","=""04/03/2006 00:00""","94.5","cfs","","","=""04/03/2006 23:45""",
"BOCBGRCO","=""04/04/2006 00:00""","94.6","cfs","","","=""04/04/2006 23:45""",
"BOCBGRCO","=""04/05/2006 00:00""","94.5","cfs","","","=""04/05/2006 23:45""",
"BOCBGRCO","=""04/06/2006 00:00""","97.4","cfs","","","=""04/06/2006 23:45""",
"BOCBGRCO","=""04/07/2006 00:00""","100","cfs","","","=""04/07/2006 23:45""",
"BOCBGRCO","=""04/08/2006 00:00""","101","cfs","","","=""04/08/2006 23:45""",
"BOCBGRCO","=""04/09/2006 00:00""","101","cfs","","","=""04/09/2006 23:45""",
"BOCBGRCO","=""04/10/2006 00:00""","108","cfs","","","=""04/10/2006 23:45""",
"BOCBGRCO","=""04/11/2006 00:00""","112","cfs","","","=""04/11/2006 23:45""",
"BOCBGRCO","=""04/12/2006 00:00""","115","cfs","","","=""04/12/2006 23:45""",
"BOCBGRCO","=""04/13/2006 00:00""","117","cfs","","","=""04/13/2006 23:45""",
"BOCBGRCO","=""04/14/2006 00:00""","117","cfs","","","=""04/14/2006 23:45""",
"BOCBGRCO","=""04/15/2006 00:00""","92.3","cfs","","","=""04/15/2006 23:45""",
"BOCBGRCO","=""04/16/2006 00:00""","55.9","cfs","","","=""04/16/2006 23:45""",
"BOCBGRCO","=""04/17/2006 00:00""","47.5","cfs","","","=""04/17/2006 23:45""",
"BOCBGRCO","=""04/18/2006 00:00""","55.7","cfs","","","=""04/18/2006 23:45""",
"BOCBGRCO","=""04/19/2006 00:00""","105","cfs","","","=""04/19/2006 23:45""",
"BOCBGRCO","=""04/20/2006 00:00""","137","cfs","","","=""04/20/2006 23:45""",
"BOCBGRCO","=""04/21/2006 00:00""","101","cfs","","","=""04/21/2006 23:45""",
"BOCBGRCO","=""04/22/2006 00:00""","99.5","cfs","","","=""04/22/2006 23:45""",
"BOCBGRCO","=""04/23/2006 00:00""","135","cfs","","","=""04/23/2006 23:45""",
"BOCBGRCO","=""04/24/2006 00:00""","136","cfs","","","=""04/24/2006 23:45""",
"BOCBGRCO","=""04/25/2006 00:00""","160","cfs","","","=""04/25/2006 23:45""",
"BOCBGRCO","=""04/26/2006 00:00""","183","cfs","","","=""04/26/2006 23:45""",
"BOCBGRCO","=""04/27/2006 00:00""","193","cfs","","","=""04/27/2006 23:45""",
"BOCBGRCO","=""04/28/2006 00:00""","198","cfs","","","=""04/28/2006 23:45""",
"BOCBGRCO","=""04/29/2006 00:00""","198","cfs","","","=""04/29/2006 23:45""",
